epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
1,,19299,,0.6484251022338867,,,,,
,0.03,19349,,,,,,,
1,,19349,,0.5277199745178223,,,,,
,0.03,19399,,,,,,,
1,,19399,,0.5915346741676331,,,,,
,0.03,19449,,,,,,,
1,,19449,,0.4338437616825104,,,,,
,0.03,19499,,,,,,,
1,,19499,,0.4897743761539459,,,,,
,0.03,19549,,,,,,,
1,,19549,,0.6017281413078308,,,,,
,0.03,19599,,,,,,,
1,,19599,,0.4928433299064636,,,,,
,0.03,19649,,,,,,,
1,,19649,,0.7045292258262634,,,,,
,0.03,19699,,,,,,,
1,,19699,,0.6959956288337708,,,,,
,0.03,19749,,,,,,,
1,,19749,,0.5486249923706055,,,,,
,0.03,19799,,,,,,,
1,,19799,,0.4089612662792206,,,,,
,0.03,19849,,,,,,,
1,,19849,,0.4246891736984253,,,,,
,0.03,19899,,,,,,,
1,,19899,,0.5517297387123108,,,,,
,0.03,19949,,,,,,,
1,,19949,,0.4982653558254242,,,,,
,0.03,19999,,,,,,,
1,,19999,,0.6620482206344604,,,,,
,0.03,20049,,,,,,,
1,,20049,,0.4408321976661682,,,,,
,0.03,20099,,,,,,,
1,,20099,,0.5546077489852905,,,,,
,0.03,20149,,,,,,,
1,,20149,,0.3894181549549103,,,,,
,0.03,20199,,,,,,,
1,,20199,,0.45961812138557434,,,,,
,0.03,20249,,,,,,,
1,,20249,,0.5824568271636963,,,,,
,0.03,20299,,,,,,,
1,,20299,,0.771672785282135,,,,,
,0.03,20349,,,,,,,
1,,20349,,0.5400589108467102,,,,,
,0.03,20399,,,,,,,
1,,20399,,0.42000308632850647,,,,,
,0.03,20449,,,,,,,
1,,20449,,0.8159273862838745,,,,,
,0.03,20499,,,,,,,
1,,20499,,0.4693938195705414,,,,,
,0.03,20549,,,,,,,
1,,20549,,0.5489369630813599,,,,,
,0.03,20599,,,,,,,
1,,20599,,0.5224275588989258,,,,,
,0.03,20649,,,,,,,
1,,20649,,0.6764784455299377,,,,,
,0.03,20699,,,,,,,
1,,20699,,0.45066767930984497,,,,,
,0.03,20749,,,,,,,
1,,20749,,0.7298362255096436,,,,,
,0.03,20799,,,,,,,
1,,20799,,0.6758776903152466,,,,,
,0.03,20849,,,,,,,
1,,20849,,0.7651724815368652,,,,,
,0.03,20899,,,,,,,
1,,20899,,0.500907838344574,,,,,
,0.03,20949,,,,,,,
1,,20949,,0.6362770199775696,,,,,
,0.03,20999,,,,,,,
1,,20999,,0.632938027381897,,,,,
,0.03,21049,,,,,,,
1,,21049,,0.6719539165496826,,,,,
,0.03,21099,,,,,,,
1,,21099,,0.6844339966773987,,,,,
,0.03,21149,,,,,,,
1,,21149,,0.9304611086845398,,,,,
,0.03,21199,,,,,,,
1,,21199,,0.486210435628891,,,,,
,0.03,21249,,,,,,,
1,,21249,,0.5183581709861755,,,,,
,0.03,21299,,,,,,,
1,,21299,,0.6275210380554199,,,,,
,0.03,21349,,,,,,,
1,,21349,,0.5439754128456116,,,,,
,0.03,21399,,,,,,,
1,,21399,,0.4077216386795044,,,,,
,0.03,21449,,,,,,,
1,,21449,,0.6192480325698853,,,,,
,0.03,21499,,,,,,,
1,,21499,,0.5328966975212097,,,,,
,0.03,21549,,,,,,,
1,,21549,,0.5257686376571655,,,,,
,0.03,21599,,,,,,,
1,,21599,,0.4544225335121155,,,,,
,0.03,21649,,,,,,,
1,,21649,,0.6205114126205444,,,,,
,0.03,21699,,,,,,,
1,,21699,,0.8207166790962219,,,,,
,0.03,21749,,,,,,,
1,,21749,,0.8424565196037292,,,,,
,0.03,21799,,,,,,,
1,,21799,,0.6630266904830933,,,,,
,0.03,21849,,,,,,,
1,,21849,,0.672176718711853,,,,,
,0.03,21899,,,,,,,
1,,21899,,0.4415143132209778,,,,,
,0.03,21949,,,,,,,
1,,21949,,0.6492944359779358,,,,,
,0.03,21999,,,,,,,
1,,21999,,0.5206895470619202,,,,,
,0.03,22049,,,,,,,
1,,22049,,0.48413482308387756,,,,,
,0.03,22099,,,,,,,
1,,22099,,0.7908086776733398,,,,,
,0.03,22149,,,,,,,
1,,22149,,0.4747268557548523,,,,,
,0.03,22199,,,,,,,
1,,22199,,0.6796631813049316,,,,,
,0.03,22249,,,,,,,
1,,22249,,0.5961320400238037,,,,,
,0.03,22299,,,,,,,
1,,22299,,0.6052617430686951,,,,,
,0.03,22349,,,,,,,
1,,22349,,0.45623117685317993,,,,,
,0.03,22399,,,,,,,
1,,22399,,0.4670746922492981,,,,,
,0.03,22449,,,,,,,
1,,22449,,0.5143539309501648,,,,,
,0.03,22499,,,,,,,
1,,22499,,0.5209560990333557,,,,,
,0.03,22549,,,,,,,
1,,22549,,0.49638402462005615,,,,,
,0.03,22599,,,,,,,
1,,22599,,0.7018962502479553,,,,,
,0.03,22649,,,,,,,
1,,22649,,0.5821398496627808,,,,,
,0.03,22699,,,,,,,
1,,22699,,0.4489176869392395,,,,,
,0.03,22749,,,,,,,
1,,22749,,0.7081670165061951,,,,,
,0.03,22799,,,,,,,
1,,22799,,0.4854678213596344,,,,,
,0.03,22849,,,,,,,
1,,22849,,0.6244240999221802,,,,,
,0.03,22899,,,,,,,
1,,22899,,0.5778624415397644,,,,,
,0.03,22949,,,,,,,
1,,22949,,0.5133430361747742,,,,,
,0.03,22999,,,,,,,
1,,22999,,0.5984900593757629,,,,,
,0.03,23049,,,,,,,
1,,23049,,0.4489435851573944,,,,,
,0.03,23099,,,,,,,
1,,23099,,0.413257360458374,,,,,
,0.03,23149,,,,,,,
1,,23149,,0.4844258725643158,,,,,
,0.03,23199,,,,,,,
1,,23199,,0.5161089897155762,,,,,
,0.03,23249,,,,,,,
1,,23249,,0.6247358918190002,,,,,
,0.03,23299,,,,,,,
1,,23299,,0.43328893184661865,,,,,
,0.03,23349,,,,,,,
1,,23349,,0.6084215044975281,,,,,
,0.03,23399,,,,,,,
1,,23399,,0.4912772476673126,,,,,
,0.03,23449,,,,,,,
1,,23449,,0.5191904902458191,,,,,
,0.03,23499,,,,,,,
1,,23499,,0.4952511191368103,,,,,
,0.03,23549,,,,,,,
1,,23549,,0.3993653357028961,,,,,
,0.03,23599,,,,,,,
1,,23599,,0.46267104148864746,,,,,
,0.03,23649,,,,,,,
1,,23649,,0.7987213134765625,,,,,
,0.03,23699,,,,,,,
1,,23699,,0.5398617386817932,,,,,
,0.03,23749,,,,,,,
1,,23749,,0.7816207408905029,,,,,
,0.03,23799,,,,,,,
1,,23799,,0.7091545462608337,,,,,
,0.03,23849,,,,,,,
1,,23849,,0.7731671929359436,,,,,
,0.03,23899,,,,,,,
1,,23899,,0.44065868854522705,,,,,
,0.03,23949,,,,,,,
1,,23949,,0.6764889359474182,,,,,
,0.03,23999,,,,,,,
1,,23999,,0.5774189829826355,,,,,
,0.03,24049,,,,,,,
1,,24049,,0.4258889853954315,,,,,
,0.03,24099,,,,,,,
1,,24099,,0.2963264584541321,,,,,
,0.03,24149,,,,,,,
1,,24149,,0.5069360733032227,,,,,
,0.03,24199,,,,,,,
1,,24199,,0.770588219165802,,,,,
,0.03,24249,,,,,,,
1,,24249,,0.578902542591095,,,,,
,0.03,24299,,,,,,,
1,,24299,,0.43583986163139343,,,,,
,0.03,24349,,,,,,,
1,,24349,,0.5360118746757507,,,,,
,0.03,24399,,,,,,,
1,,24399,,0.5447357296943665,,,,,
,0.03,24449,,,,,,,
1,,24449,,0.6016313433647156,,,,,
,0.03,24499,,,,,,,
1,,24499,,0.5309877395629883,,,,,
,0.03,24549,,,,,,,
1,,24549,,0.4463914930820465,,,,,
,0.03,24599,,,,,,,
1,,24599,,0.5458823442459106,,,,,
,0.03,24649,,,,,,,
1,,24649,,0.6378173828125,,,,,
,0.03,24699,,,,,,,
1,,24699,,0.6586212515830994,,,,,
,0.03,24749,,,,,,,
1,,24749,,0.9098736047744751,,,,,
,0.03,24799,,,,,,,
1,,24799,,0.5268920660018921,,,,,
,0.03,24849,,,,,,,
1,,24849,,0.6916930079460144,,,,,
,0.03,24899,,,,,,,
1,,24899,,0.6463407874107361,,,,,
,0.03,24949,,,,,,,
1,,24949,,0.5381083488464355,,,,,
,0.03,24999,,,,,,,
1,,24999,,0.5547190308570862,,,,,
,0.03,25049,,,,,,,
1,,25049,,0.48547086119651794,,,,,
,0.03,25099,,,,,,,
1,,25099,,0.4375091791152954,,,,,
,0.03,25149,,,,,,,
1,,25149,,0.621586799621582,,,,,
,0.03,25199,,,,,,,
1,,25199,,0.5656356811523438,,,,,
,0.03,25249,,,,,,,
1,,25249,,0.47952771186828613,,,,,
,0.03,25299,,,,,,,
1,,25299,,0.4231857657432556,,,,,
,0.03,25349,,,,,,,
1,,25349,,0.7184418439865112,,,,,
,0.03,25399,,,,,,,
1,,25399,,0.6296786069869995,,,,,
,0.03,25449,,,,,,,
1,,25449,,0.49677175283432007,,,,,
,0.03,25499,,,,,,,
1,,25499,,0.663729190826416,,,,,
,0.03,25549,,,,,,,
1,,25549,,0.4104369282722473,,,,,
,0.03,25599,,,,,,,
1,,25599,,0.6791479587554932,,,,,
,0.03,25649,,,,,,,
1,,25649,,0.4211936295032501,,,,,
,0.03,25699,,,,,,,
1,,25699,,0.7297998070716858,,,,,
,0.03,25749,,,,,,,
1,,25749,,0.545663595199585,,,,,
,0.03,25799,,,,,,,
1,,25799,,0.48722150921821594,,,,,
,0.03,25849,,,,,,,
1,,25849,,0.7395656108856201,,,,,
,0.03,25899,,,,,,,
1,,25899,,0.5925416350364685,,,,,
,0.03,25949,,,,,,,
1,,25949,,0.43703052401542664,,,,,
,0.03,25999,,,,,,,
1,,25999,,0.6829493045806885,,,,,
,0.03,26049,,,,,,,
1,,26049,,0.44728150963783264,,,,,
,0.03,26099,,,,,,,
1,,26099,,0.548292338848114,,,,,
,0.03,26149,,,,,,,
1,,26149,,0.3702763319015503,,,,,
,0.03,26199,,,,,,,
1,,26199,,0.5618494749069214,,,,,
,0.03,26249,,,,,,,
1,,26249,,0.633883535861969,,,,,
,0.03,26299,,,,,,,
1,,26299,,0.44606077671051025,,,,,
,0.03,26349,,,,,,,
1,,26349,,0.550285279750824,,,,,
,0.03,26399,,,,,,,
1,,26399,,0.7174285650253296,,,,,
,0.03,26449,,,,,,,
1,,26449,,0.37356460094451904,,,,,
,0.03,26499,,,,,,,
1,,26499,,0.4469134509563446,,,,,
,0.03,26549,,,,,,,
1,,26549,,0.5714016556739807,,,,,
,0.03,26599,,,,,,,
1,,26599,,0.5198255181312561,,,,,
,0.03,26649,,,,,,,
1,,26649,,0.6567744016647339,,,,,
,0.03,26699,,,,,,,
1,,26699,,0.644260585308075,,,,,
,0.03,26749,,,,,,,
1,,26749,,0.7366906404495239,,,,,
,0.03,26799,,,,,,,
1,,26799,,0.6458122134208679,,,,,
,0.03,26849,,,,,,,
1,,26849,,0.45466330647468567,,,,,
,0.03,26899,,,,,,,
1,,26899,,0.5326643586158752,,,,,
,0.03,26949,,,,,,,
1,,26949,,0.5691190361976624,,,,,
,0.03,26999,,,,,,,
1,,26999,,0.5750482082366943,,,,,
,0.03,27049,,,,,,,
1,,27049,,0.5051337480545044,,,,,
,0.03,27099,,,,,,,
1,,27099,,0.45893558859825134,,,,,
,0.03,27149,,,,,,,
1,,27149,,0.5668333768844604,,,,,
,0.03,27199,,,,,,,
1,,27199,,0.579622745513916,,,,,
,0.03,27249,,,,,,,
1,,27249,,0.814048707485199,,,,,
,0.03,27299,,,,,,,
1,,27299,,0.4969444274902344,,,,,
,0.03,27349,,,,,,,
1,,27349,,0.6608071327209473,,,,,
,0.03,27399,,,,,,,
1,,27399,,0.4814128279685974,,,,,
,0.03,27449,,,,,,,
1,,27449,,0.5706480741500854,,,,,
,0.03,27499,,,,,,,
1,,27499,,0.6206644773483276,,,,,
,0.03,27549,,,,,,,
1,,27549,,0.5766567587852478,,,,,
,0.03,27599,,,,,,,
1,,27599,,0.6718196272850037,,,,,
,0.03,27649,,,,,,,
1,,27649,,0.5193446278572083,,,,,
,0.03,27699,,,,,,,
1,,27699,,0.5233556032180786,,,,,
,0.03,27749,,,,,,,
1,,27749,,0.470425546169281,,,,,
,0.03,27799,,,,,,,
1,,27799,,0.583358108997345,,,,,
,0.03,27849,,,,,,,
1,,27849,,0.5098879933357239,,,,,
,0.03,27899,,,,,,,
1,,27899,,0.6399284601211548,,,,,
,0.03,27949,,,,,,,
1,,27949,,0.6605480909347534,,,,,
,0.03,27999,,,,,,,
1,,27999,,0.5836940407752991,,,,,
,0.03,28049,,,,,,,
1,,28049,,0.4724971652030945,,,,,
,0.03,28099,,,,,,,
1,,28099,,0.7234134078025818,,,,,
,0.03,28149,,,,,,,
1,,28149,,0.5658119916915894,,,,,
,0.03,28199,,,,,,,
1,,28199,,0.8227564692497253,,,,,
